,sub,onset,offset,cat,tier,group,latency,latency group,latency_milli
3378,1004,1.2,2.009,xxx,Infant voc,DS,0.20199999999999996,cg-inf,201.99999999999994
3379,1004,1.345,3.118,Bom (C) Pronti (AR),Caregiver voc,DS,-0.6639999999999999,inf-cg,-663.9999999999999
3380,1004,2.914,3.932,xxx,Infant voc,DS,-0.20399999999999974,cg-inf,-203.99999999999974
3381,1004,3.776,5.53,Op (ride) (C AL),Caregiver voc,DS,-0.15600000000000014,inf-cg,-156.00000000000014
3382,1004,5.916,8.541,xxx,Infant voc,DS,0.3860000000000001,cg-inf,386.0000000000001
3383,1004,6.469,10.274,Pronti pronti partenza	(AR),Caregiver voc,DS,-2.072,inf-cg,-2072.0
3384,1004,12.701,13.636,No ,Caregiver voc,DS,2.4270000000000014,cg-cg,2427.0000000000014
3385,1004,14.694,16.101,non vuoi giocare con mamma	(C RA),Caregiver voc,DS,1.0580000000000016,cg-cg,1058.0000000000016
3386,1004,15.809,18.043,xxx,Infant voc,DS,-0.2919999999999998,cg-inf,-291.99999999999983
3387,1004,19.88,21.463,xxx,Infant voc,DS,1.8369999999999997,inf-inf,1836.9999999999998
3388,1004,20.165,23.809,Pronti via bravo (AR AE) Oh (C),Caregiver voc,DS,-1.2980000000000018,inf-cg,-1298.0000000000018
3389,1004,24.95,25.832,oh op (C),Caregiver voc,DS,1.1409999999999982,cg-cg,1140.9999999999982
3390,1004,26.287,28.207,(fa versi),Caregiver voc,DS,0.4549999999999983,cg-cg,454.9999999999983
3391,1004,29.0,30.209,Ahi ahi (si tocca la testa come ha fatto il bimbo) (OP),Caregiver voc,DS,0.7929999999999993,cg-cg,792.9999999999993
3392,1004,30.663,35.003,"Facciamo dai, pronti	(W C AR) mettiamo via, la palla non è cosa (W RE)",Caregiver voc,DS,0.4540000000000006,cg-cg,454.0000000000006
3393,1004,30.709,32.409,xxx,Infant voc,DS,-4.2940000000000005,cg-inf,-4294.000000000001
3394,1004,35.852,37.712,Allora prendiamo il caffè (C W),Caregiver voc,DS,3.442999999999998,inf-cg,3442.9999999999977
3395,1004,38.1,42.709,Giriamo lo zucchero (W) Dai giriamo lo zucchero ( / ) tieni il cucchiaino dai (DA C),Caregiver voc,DS,0.3879999999999981,cg-cg,387.9999999999981
3396,1004,43.125,44.605,Gira lo zucchero (DA),Caregiver voc,DS,0.4159999999999968,cg-cg,415.9999999999968
3397,1004,46.085,47.663,gira lo zucchero ( / C),Caregiver voc,DS,1.480000000000004,cg-cg,1480.000000000004
3398,1004,48.474,49.201,gira (C),Caregiver voc,DS,0.8109999999999999,cg-cg,811.0
3399,1004,49.883,51.701,ecco posiamo il cucchiaino (C W),Caregiver voc,DS,0.6820000000000022,cg-cg,682.0000000000022
3400,1004,52.398,53.929,metti a posto il cucchiaino (DA),Caregiver voc,DS,0.6970000000000027,cg-cg,697.0000000000027
3401,1004,54.261,56.607,così mettilo a posto qua dentro il cucchiaino  (C DA),Caregiver voc,DS,0.33200000000000074,cg-cg,332.00000000000074
3402,1004,57.023,58.31,e beviamo il caffè (W),Caregiver voc,DS,0.4160000000000039,cg-cg,416.0000000000039
3403,1004,58.63,60.99,uh ah (verso del bere)	(OP),Caregiver voc,DS,0.3200000000000003,cg-cg,320.0000000000003
3404,1004,62.549,63.014,xxx,Caregiver voc,DS,1.5589999999999975,cg-cg,1558.9999999999975
3405,1004,64.061,65.07,xxx,Caregiver voc,DS,1.0470000000000041,cg-cg,1047.000000000004
3406,1004,65.649,68.816,Adesso mangiamo il pasticcino (W) Vogliamo mangiare il pasticcino? (W),Caregiver voc,DS,0.5790000000000077,cg-cg,579.0000000000077
3407,1004,69.132,70.598,Prendi un biscottino (DA),Caregiver voc,DS,0.3160000000000025,cg-cg,316.0000000000025
3408,1004,70.801,72.407,No prendi il biscottino aspetta (C DA),Caregiver voc,DS,0.20300000000000296,cg-cg,203.00000000000296
3409,1004,72.674,74.205,Prendi il biscotto ( / ),Caregiver voc,DS,0.2670000000000101,cg-cg,267.0000000000101
3410,1004,75.196,75.934,Prendi  (C),Caregiver voc,DS,0.9909999999999997,cg-cg,990.9999999999997
3411,1004,76.212,77.0,e prendi (DA),Caregiver voc,DS,0.2780000000000058,cg-cg,278.0000000000058
3412,1004,77.103,79.598,No così guarda am!	(AD DA OP),Caregiver voc,DS,0.10299999999999443,cg-cg,102.99999999999443
3413,1004,79.8,81.01,Prendi il biscottino	(DA),Caregiver voc,DS,0.20199999999999818,cg-cg,201.99999999999818
3414,1004,81.203,82.23,(ride) (AL),Caregiver voc,DS,0.19299999999999784,cg-cg,192.99999999999784
3415,1004,82.338,83.287,È buono (RE),Caregiver voc,DS,0.10799999999998988,cg-cg,107.99999999998988
3416,1004,83.467,86.592,Com’è questo biscottino? È buono? Mm (QO C),Caregiver voc,DS,0.1799999999999926,cg-cg,179.9999999999926
3417,1004,87.303,89.309,Come è buono questo biscottino (RE),Caregiver voc,DS,0.7109999999999985,cg-cg,710.9999999999985
3418,1004,88.718,90.31,xxx,Infant voc,DS,-0.590999999999994,cg-inf,-590.999999999994
3419,1004,90.52,90.921,xxx,Infant voc,DS,0.20999999999999375,inf-inf,209.99999999999375
3420,1004,91.103,93.018,Ce ne vogliamo dare un poco alla bambola	 (W),Caregiver voc,DS,0.18199999999998795,inf-cg,181.99999999998795
3421,1004,93.51,95.22,Dai un poco di caffè alla bambola (DA),Caregiver voc,DS,0.49200000000000443,cg-cg,492.00000000000443
3422,1004,95.805,96.923,Un poco di caffè	(RE),Caregiver voc,DS,0.585000000000008,cg-cg,585.000000000008
3423,1004,97.307,97.8,Tieni (DA),Caregiver voc,DS,0.38400000000000034,cg-cg,384.00000000000034
3424,1004,98.365,99.016,dai (C),Caregiver voc,DS,0.5649999999999977,cg-cg,564.9999999999977
3425,1004,98.412,98.978,xxx,Infant voc,DS,-0.6039999999999992,cg-inf,-603.9999999999992
3426,1004,99.845,101.903,Che buono! (parla per la bambola)	(ST),Caregiver voc,DS,0.8670000000000044,inf-cg,867.0000000000044
3427,1004,102.149,103.138,Falla bere	(DA),Caregiver voc,DS,0.2459999999999951,cg-cg,245.9999999999951
3428,1004,104.258,105.336,(ride) (AL),Caregiver voc,DS,1.1199999999999903,cg-cg,1119.9999999999905
3429,1004,106.407,108.814,È buona? Mm mm	(QO C),Caregiver voc,DS,1.070999999999998,cg-cg,1070.999999999998
3430,1004,108.576,109.403,xxx,Infant voc,DS,-0.23799999999999955,cg-inf,-237.99999999999955
3431,1004,110.569,111.805,Facciamo sedere (W),Caregiver voc,DS,1.1659999999999968,inf-cg,1165.9999999999968
3432,1004,112.307,113.069,Moic (W),Caregiver voc,DS,0.5019999999999953,cg-cg,501.99999999999534
3433,1004,113.561,114.214,xxx,Infant voc,DS,0.49200000000000443,cg-inf,492.00000000000443
3434,1004,114.714,117.46,"Ok e falla mangiare, tieni col cucchiaino (C DA DA)",Caregiver voc,DS,0.5,inf-cg,500.0
3435,1004,118.296,119.712,Fai mangiare la bambola ( / ),Caregiver voc,DS,0.8360000000000127,cg-cg,836.0000000000127
3436,1004,120.992,122.192,Fai mangiare		(C),Caregiver voc,DS,1.2800000000000011,cg-cg,1280.0000000000011
3437,1004,121.77,123.598,xxx,Infant voc,DS,-0.42199999999999704,cg-inf,-421.99999999999704
3438,1004,122.943,126.97,"La pappa, la pappa bravo (RE AE) Non negli occhi, in bocca	 (RE)",Caregiver voc,DS,-0.6550000000000011,inf-cg,-655.0000000000011
3439,1004,127.307,131.909,Ah mangi tu (ride) (C RA AL) Bravo bravo (AE),Caregiver voc,DS,0.3370000000000033,cg-cg,337.0000000000033
3440,1004,132.678,135.801,Com’è buona questa pappa? Mmm	(QO C),Caregiver voc,DS,0.7690000000000055,cg-cg,769.0000000000055
3441,1004,137.096,140.01,Come siamo “vitamini” (si tocca la guancia) (W),Caregiver voc,DS,1.295000000000016,cg-cg,1295.000000000016
3442,1004,141.498,142.723,È buona?	(QO),Caregiver voc,DS,1.4879999999999995,cg-cg,1487.9999999999995
3443,1004,144.878,146.61,Vogliamo fare il girotondo con la bambola? (W),Caregiver voc,DS,2.1549999999999727,cg-cg,2154.9999999999727
3444,1004,147.189,148.598,Vuoi fare il girotondo? (QA),Caregiver voc,DS,0.5789999999999793,cg-cg,578.9999999999793
3445,1004,148.843,150.7,Giro girotondo (AR),Caregiver voc,DS,0.24499999999997613,cg-cg,244.99999999997613
3446,1004,151.572,153.305,Ah le vuoi dare da mangiare? Dai (C QA C),Caregiver voc,DS,0.8720000000000141,cg-cg,872.0000000000141
3447,1004,153.718,154.816,Com’è buono?	(QO),Caregiver voc,DS,0.4129999999999825,cg-cg,412.9999999999825
3448,1004,155.509,158.014,Mmm (C) Un poco a Stefano (RA NC),Caregiver voc,DS,0.6929999999999836,cg-cg,692.9999999999836
3449,1004,157.78,161.072,xxx,Infant voc,DS,-0.23400000000000887,cg-inf,-234.00000000000887
3450,1004,158.803,159.861,e un po’	,Caregiver voc,DS,-2.2690000000000055,inf-cg,-2269.0000000000055
3451,1004,161.161,162.601,Va bè ho capito (C RM),Caregiver voc,DS,1.3000000000000114,cg-cg,1300.0000000000114
3452,1004,163.067,164.618,"No, ho capito basta basta (C RM)",Caregiver voc,DS,0.4660000000000082,cg-cg,466.0000000000082
3453,1004,164.805,165.801,ciao ciao (AG),Caregiver voc,DS,0.18700000000001182,cg-cg,187.00000000001182
3454,1004,166.283,168.069,accarezza la bambola) è bello piccolino  (RE),Caregiver voc,DS,0.4819999999999993,cg-cg,481.9999999999993
3455,1004,168.934,170.68,piccolino piccolino,Caregiver voc,DS,0.8650000000000091,cg-cg,865.0000000000091
3456,1004,171.25,172.852,Vogliam fare il girotondo (W),Caregiver voc,DS,0.5699999999999932,cg-cg,569.9999999999932
3457,1004,173.483,178.67,Giro girotondo casca il (AR) Dai la manina alla bambola dai la manina	(DA),Caregiver voc,DS,0.6310000000000002,cg-cg,631.0000000000002
3458,1004,174.654,175.45,xxx,Infant voc,DS,-4.015999999999991,cg-inf,-4015.999999999991
3459,1004,180.243,181.81,Dai la manina alla bambola ( / ),Caregiver voc,DS,4.793000000000006,inf-cg,4793.000000000006
3460,1004,182.274,184.123,No (C) Gli vuoi dare da mangiare	(RA),Caregiver voc,DS,0.46399999999999864,cg-cg,463.99999999999864
3461,1004,184.505,185.463,xxx,Caregiver voc,DS,0.382000000000005,cg-cg,382.000000000005
3462,1004,185.34,186.063,Eh eh,Infant voc,DS,-0.12299999999999045,cg-inf,-122.99999999999045
3463,1004,185.814,186.88,EH eh (AM),Caregiver voc,DS,-0.24899999999999523,inf-cg,-248.99999999999523
3464,1004,186.298,187.401,xxx,Infant voc,DS,-0.5819999999999936,cg-inf,-581.9999999999936
3465,1004,187.212,190.803,Ha fatto la monella non vuole mangiare! (riferito alla bambola)	(RE),Caregiver voc,DS,-0.18900000000002137,inf-cg,-189.00000000002137
3466,1004,191.703,192.809,Non vuole mangiare	 ( / ),Caregiver voc,DS,0.9000000000000057,cg-cg,900.0000000000057
3467,1004,193.612,197.414,Quella è proprio una monella (RE) Mannaggia mannaggia (C),Caregiver voc,DS,0.8029999999999973,cg-cg,802.9999999999973
3468,1004,197.63,202.401,Vogliamo metterla a dormire (W) Mettiamola a dormire su (W C) Facciamo qua	(W) Facciamo fare tanta ninna (W),Caregiver voc,DS,0.21600000000000819,cg-cg,216.00000000000819
3469,1004,202.754,203.696,xxx,Infant voc,DS,0.3529999999999802,cg-inf,352.9999999999802
3470,1004,203.63,205.005,Facciamo fare tanta ninna (W),Caregiver voc,DS,-0.0660000000000025,inf-cg,-66.0000000000025
3471,1004,205.181,206.605,Buonanotte (verso del bacio)	 (AG),Caregiver voc,DS,0.17600000000001614,cg-cg,176.00000000001614
3472,1004,207.601,209.469,Ciao buonanotte (AG),Caregiver voc,DS,0.9960000000000093,cg-cg,996.0000000000093
3473,1004,209.91,211.041,(ride) (AL),Caregiver voc,DS,0.4410000000000025,cg-cg,441.0000000000025
3474,1004,210.601,211.43,xxx,Infant voc,DS,-0.4399999999999977,cg-inf,-439.9999999999977
3475,1004,211.687,212.909,Sta facendo ninna (RE),Caregiver voc,DS,0.257000000000005,inf-cg,257.000000000005
3476,1004,214.41,218.127,Sta facendo ninna nanna ( / ) Chiudi gli occhi dì chiudi gli occhi	 (DA),Caregiver voc,DS,1.5010000000000048,cg-cg,1501.0000000000048
3477,1004,218.674,224.869,Bravo! (ride) (AE AL) Allora (C),Caregiver voc,DS,0.546999999999997,cg-cg,546.999999999997
3478,1004,225.3,227.0,cosa vogliamo fare adesso (W),Caregiver voc,DS,0.4310000000000116,cg-cg,431.0000000000116
3479,1004,227.401,228.44,xxx,Infant voc,DS,0.40100000000001046,cg-inf,401.00000000001046
3480,1004,228.55,232.283,No lasciala dormire bella piccolina piccolina (C DA RE),Caregiver voc,DS,0.11000000000001364,inf-cg,110.00000000001364
3481,1004,233.221,234.036,xxx,Infant voc,DS,0.9380000000000166,cg-inf,938.0000000000166
3482,1004,233.809,234.601,(ride) (AL),Caregiver voc,DS,-0.22700000000000387,inf-cg,-227.00000000000387
3483,1004,236.378,240.005,(fa versi) Te lo posso mangiare un orecchio? (QM),Caregiver voc,DS,1.7769999999999868,cg-cg,1776.9999999999868
3484,1004,237.749,238.414,xxx,Infant voc,DS,-2.2560000000000002,cg-inf,-2256.0
3485,1004,240.601,244.105,Te lo posso mangiare un orecchio? Am	( / OP),Caregiver voc,DS,2.187000000000012,inf-cg,2187.000000000012
3486,1004,247.074,247.79,allora (C),Caregiver voc,DS,2.9690000000000225,cg-cg,2969.0000000000227
3487,1004,248.74,250.009,cosa vogliamo fare?	(W),Caregiver voc,DS,0.950000000000017,cg-cg,950.000000000017
3488,1004,251.61,252.281,mm (C),Caregiver voc,DS,1.6010000000000275,cg-cg,1601.0000000000275
3489,1004,256.787,259.685,(ride) (AL) Ha fame!	(RE) Hai fame?	(QO),Caregiver voc,DS,4.505999999999972,cg-cg,4505.999999999972
3490,1004,260.996,264.487,xxx(si tocca la pancia) sazio (SB),Caregiver voc,DS,1.3109999999999786,cg-cg,1310.9999999999786
3491,1004,265.307,267.105,Come è buona questa pappa		 (RE),Caregiver voc,DS,0.8199999999999932,cg-cg,819.9999999999932
3492,1004,267.703,270.001,Facciamo il girotondo (W),Caregiver voc,DS,0.5979999999999563,cg-cg,597.9999999999563
3493,1004,271.334,271.998,Sì (C),Caregiver voc,DS,1.3330000000000268,cg-cg,1333.0000000000268
3494,1004,272.887,273.812,Si rifiuta (RA),Caregiver voc,DS,0.88900000000001,cg-cg,889.00000000001
3495,1004,274.154,276.801,si rifiuta proprio di fare il girotondo con mamma	( / ),Caregiver voc,DS,0.34199999999998454,cg-cg,341.99999999998454
3496,1004,280.409,282.401,Mi fai mangiare per favore? (QA),Caregiver voc,DS,3.608000000000004,cg-cg,3608.000000000004
3497,1004,282.696,283.86,Xxx mamma (I OP),Caregiver voc,DS,0.2950000000000159,cg-cg,295.0000000000159
3498,1004,284.347,285.318,am,Caregiver voc,DS,0.48699999999996635,cg-cg,486.99999999996635
3499,1004,286.503,289.343,Come è buono	(RE),Caregiver voc,DS,1.1850000000000023,cg-cg,1185.0000000000023
3500,1004,290.114,291.458,com’è saporito ( / ),Caregiver voc,DS,0.7709999999999582,cg-cg,770.9999999999582
3501,1004,293.769,296.01,A mamma non la fai bere? (QA),Caregiver voc,DS,2.3109999999999786,cg-cg,2310.9999999999786
3502,1004,296.681,299.07,Mamma vuole bere (RM) Mi fai bere per favore? (QA),Caregiver voc,DS,0.6709999999999923,cg-cg,670.9999999999923
3503,1004,298.503,299.021,xxx,Infant voc,DS,-0.5670000000000073,cg-inf,-567.0000000000073
3504,1004,299.59,300.329,No! (AD),Caregiver voc,DS,0.56899999999996,inf-cg,568.99999999996
3505,1004,303.274,305.11,Ma quanto sei monello (RO),Caregiver voc,DS,2.944999999999993,cg-cg,2944.999999999993
3506,1004,307.16,307.67,xxx,Infant voc,DS,2.0500000000000114,cg-inf,2050.0000000000114
3507,1004,308.954,309.601,xxx,Infant voc,DS,1.2839999999999918,inf-inf,1283.9999999999918
3508,1004,309.761,310.212,xxx,Infant voc,DS,0.160000000000025,inf-inf,160.000000000025
3509,1004,310.496,312.103,Mamma ciao	(AG) mamma se ne va? (QM),Caregiver voc,DS,0.2839999999999918,inf-cg,283.9999999999918
3510,1004,313.329,313.994,Mamma ciao (AG),Caregiver voc,DS,1.225999999999999,cg-cg,1225.999999999999
3511,1004,313.478,314.412,xxx,Infant voc,DS,-0.5160000000000196,cg-inf,-516.0000000000196
3512,1004,314.605,315.878,sta facendo ninna (RE),Caregiver voc,DS,0.19300000000004047,inf-cg,193.00000000004047
3513,1004,316.116,321.21,Ninna oh ninna oh questo bimbo a chi lo do (AR),Caregiver voc,DS,0.23799999999999955,cg-cg,237.99999999999955
3514,1004,321.8,322.456,xxx,Caregiver voc,DS,0.5900000000000318,cg-cg,590.0000000000318
3515,1004,323.09,324.192,"Mettiamo il cuscino, cuscino (W)",Caregiver voc,DS,0.6339999999999577,cg-cg,633.9999999999577
3516,1004,324.718,326.003,cuscino (W),Caregiver voc,DS,0.5260000000000105,cg-cg,526.0000000000105
3517,1004,326.698,327.529,Ecco qua	(C),Caregiver voc,DS,0.6949999999999932,cg-cg,694.9999999999932
3518,1004,328.996,332.749,Ninna oh ninna oh (AR) Ecco qua (C),Caregiver voc,DS,1.4669999999999845,cg-cg,1466.9999999999845
3519,1004,330.174,330.532,xxx,Infant voc,DS,-2.5750000000000455,cg-inf,-2575.0000000000455
3520,1004,331.047,331.594,xxx,Infant voc,DS,0.5150000000000432,inf-inf,515.0000000000432
3521,1004,333.003,334.209,che sta facendo? ninna (QE RE),Caregiver voc,DS,1.4089999999999918,inf-cg,1408.9999999999918
3522,1004,335.494,336.258,che sta facendo? ninna (QE RE),Caregiver voc,DS,1.285000000000025,cg-cg,1285.000000000025
3523,1004,337.703,340.009,Op cosa hai fatto? (C QA),Caregiver voc,DS,1.4449999999999932,cg-cg,1444.9999999999932
3524,1004,340.538,340.994,xxx,Infant voc,DS,0.5289999999999964,cg-inf,528.9999999999964
3525,1004,341.91,342.801,La bambola?	(QE),Caregiver voc,DS,0.9159999999999968,inf-cg,915.9999999999968
3526,1004,343.403,343.9,mamma (CW),Infant voc,DS,0.6020000000000323,cg-inf,602.0000000000323
3527,1004,343.901,344.683,Grazie (AE),Caregiver voc,DS,0.0010000000000331966,inf-cg,1.0000000000331966
3528,1004,347.161,349.405,"No, c’hai proprio fame vero?	(C QO)",Caregiver voc,DS,2.4780000000000086,cg-cg,2478.0000000000086
3529,1004,350.09,351.601,(ride) (AL),Caregiver voc,DS,0.6850000000000023,cg-cg,685.0000000000023
3530,1004,352.07,355.712,C’hai proprio fame vero? (QO) Ninna oh ninna oh (AR),Caregiver voc,DS,0.4689999999999941,cg-cg,468.9999999999941
3531,1004,352.614,354.33,xxx,Infant voc,DS,-3.098000000000013,cg-inf,-3098.000000000013
3532,1004,357.007,359.892,mamma mamma (CW),Infant voc,DS,2.677000000000021,inf-inf,2677.000000000021
3533,1004,363.585,364.25,xxx,Infant voc,DS,3.6929999999999836,inf-inf,3692.9999999999836
3534,1004,364.272,366.121,Vieni qua (DA) Fai ninna con me vieni ( / C),Caregiver voc,DS,0.02199999999999136,inf-cg,21.99999999999136
3535,1004,366.205,370.607,Mi fai fare ninna pure a me	 (RA) No tu mi devi far fare ninna		(C DA) Vieni (DA),Caregiver voc,DS,0.08400000000000318,cg-cg,84.00000000000318
3536,1004,371.285,373.801,"Fa ninna pure mamma, pure mamma fa ninna nanna (RM)",Caregiver voc,DS,0.6779999999999973,cg-cg,677.9999999999973
3537,1004,374.203,375.638,pure mamma fa ninna nanna (RM),Caregiver voc,DS,0.4019999999999868,cg-cg,401.9999999999868
3538,1004,375.498,376.209,xxx,Infant voc,DS,-0.13999999999998636,cg-inf,-139.99999999998636
3539,1004,376.407,376.876,xxx,Infant voc,DS,0.19799999999997908,inf-inf,197.99999999997908
3540,1004,377.009,377.62,No,Caregiver voc,DS,0.1330000000000382,inf-cg,133.0000000000382
3541,1004,378.098,378.681,no,Caregiver voc,DS,0.47800000000000864,cg-cg,478.00000000000864
3542,1004,380.198,380.672,no,Caregiver voc,DS,1.516999999999996,cg-cg,1516.999999999996
3543,1004,382.849,384.409,xxx,Infant voc,DS,2.176999999999964,cg-inf,2176.999999999964
3544,1004,384.892,388.705,Ti sei scocciato xxx	(RO I) ,Caregiver voc,DS,0.4830000000000041,inf-cg,483.0000000000041
3545,1004,387.603,388.021,xxx,Infant voc,DS,-1.1019999999999754,cg-inf,-1101.9999999999754
3546,1004,389.478,391.123,Va bene ok	(C),Caregiver voc,DS,1.4569999999999936,inf-cg,1456.9999999999936
3547,1004,391.681,392.523,Ok,Caregiver voc,DS,0.5579999999999927,cg-cg,557.9999999999927
3548,1004,393.987,395.049,Ok,Caregiver voc,DS,1.4639999999999986,cg-cg,1463.9999999999986
3549,1004,395.769,396.192,xxx,Infant voc,DS,0.7200000000000273,cg-inf,720.0000000000273
3550,1004,396.405,398.269,"Guarda quanto sei monello, vieni qua (RO DA)",Caregiver voc,DS,0.21299999999996544,inf-cg,212.99999999996544
3551,1004,398.132,404.507,xxx,Infant voc,DS,-0.13700000000000045,cg-inf,-137.00000000000045
3552,1004,405.0,405.945,Vieni qua vieni (DA C),Caregiver voc,DS,0.492999999999995,inf-cg,492.999999999995
3553,1004,405.581,407.801,xxx,Infant voc,DS,-0.3639999999999759,cg-inf,-363.9999999999759
3554,1004,407.261,411.807,"Che fa piange? (QE) Fammi vedere come fa, piange la bimba, fammi vedere vieni qua (DA RE DA)",Caregiver voc,DS,-0.5399999999999636,inf-cg,-539.9999999999636
3555,1004,412.294,414.305,Che fa piange la bimba? (QE),Caregiver voc,DS,0.48699999999996635,cg-cg,486.99999999996635
3556,1004,415.494,416.283,Sì (C),Caregiver voc,DS,1.1890000000000214,cg-cg,1189.0000000000214
3557,1004,416.77,417.887,fammi vedere (DA),Caregiver voc,DS,0.48699999999996635,cg-cg,486.99999999996635
3558,1004,418.9,420.596,Mi fai vedere se piange? (QA),Caregiver voc,DS,1.0129999999999768,cg-cg,1012.9999999999768
3559,1004,419.658,421.723,xxx,Infant voc,DS,-0.9379999999999882,cg-inf,-937.9999999999882
3560,1004,421.494,423.203,Fammi vedere se piange (DA),Caregiver voc,DS,-0.228999999999985,inf-cg,-228.999999999985
3561,1004,423.805,430.005,Oh sta piangendo (C RE) Oh piccolina	(C RE) (ride) (AL),Caregiver voc,DS,0.6020000000000323,cg-cg,602.0000000000323
3562,1004,424.67,425.745,xxx,Infant voc,DS,-5.3349999999999795,cg-inf,-5334.99999999998
3563,1004,430.374,437.098,Piccolina piccolina (RE) Piccolina piccolina ( / ),Caregiver voc,DS,4.629000000000019,inf-cg,4629.000000000019
3564,1004,433.543,434.574,xxx,Infant voc,DS,-3.555000000000007,cg-inf,-3555.000000000007
3565,1004,438.16,440.614,Che fa piange? (QE) No no quella no (AD),Caregiver voc,DS,3.5860000000000127,inf-cg,3586.0000000000127
3566,1004,438.812,439.498,xxx,Infant voc,DS,-1.801999999999964,cg-inf,-1801.999999999964
3567,1004,440.803,443.0,Quella non va bene ce l’abbiamo noi qua (lancia l’oggetto) ( / W C),Caregiver voc,DS,1.3050000000000068,inf-cg,1305.0000000000068
3568,1004,443.12,447.9,op Vieni qua vieni facciamo dormire la bimba vieni (DA C W DA),Caregiver voc,DS,0.12000000000000455,cg-cg,120.00000000000455
3569,1004,448.552,452.067,Ciao mamma va su dalla zia Luisa (AG RM),Caregiver voc,DS,0.6520000000000437,cg-cg,652.0000000000437
3570,1004,452.018,452.907,xxx,Infant voc,DS,-0.049000000000035016,cg-inf,-49.000000000035016
3571,1004,452.952,453.805,Ciao (AG),Caregiver voc,DS,0.045000000000015916,inf-cg,45.000000000015916
3572,1004,454.296,455.592,Chiamo la nonna?	(QM),Caregiver voc,DS,0.49099999999998545,cg-cg,490.99999999998545
3573,1004,456.161,460.358,Chiamo la nonna? (/) Nonna che stai facendo stai mangiando?	(QE),Caregiver voc,DS,0.5690000000000168,cg-cg,569.0000000000168
3574,1004,460.541,464.21,La pappa ah la pappa!	(RE C RE),Caregiver voc,DS,0.18299999999999272,cg-cg,182.99999999999272
3575,1004,464.39,468.21,Ti passo a Stefano?	(QE NC) Ciao ciao cia cia(o)		(AG),Caregiver voc,DS,0.18000000000000682,cg-cg,180.00000000000682
3576,1004,467.878,468.489,xxx,Infant voc,DS,-0.33199999999999363,cg-inf,-331.99999999999363
3577,1004,468.91,469.603,mamma ,Infant voc,DS,0.4210000000000491,inf-inf,421.0000000000491
3578,1004,469.652,470.609,Nonna! (SB),Caregiver voc,DS,0.04899999999997817,inf-cg,48.99999999997817
3579,1004,471.009,473.192,Nonna dove sei? Nonna! (SB),Caregiver voc,DS,0.4000000000000341,cg-cg,400.0000000000341
3580,1004,473.714,477.4,"Dove scappi con questo telefono, vieni qua	 (QA DA) Vieni qua vieni vieni qua	(C)",Caregiver voc,DS,0.5219999999999914,cg-cg,521.9999999999914
3581,1004,477.923,478.67,vieni qua (C),Caregiver voc,DS,0.5230000000000246,cg-cg,523.0000000000246
3582,1004,478.972,481.45,Oh (ride)	(C AL),Caregiver voc,DS,0.3019999999999641,cg-cg,301.9999999999641
3583,1004,482.796,483.316,xxx,Infant voc,DS,1.3460000000000036,cg-inf,1346.0000000000036
3584,1004,484.101,486.814,Vieni qua (DA)	,Caregiver voc,DS,0.785000000000025,inf-cg,785.000000000025
3585,1004,487.18,487.996,dove sei? (QO),Caregiver voc,DS,0.36599999999998545,cg-cg,365.99999999998545
3586,1004,488.121,490.0,Oh (ride) (giocano col filo) (C AL),Caregiver voc,DS,0.125,cg-cg,125.0
3587,1004,490.07,490.529,xxx,Infant voc,DS,0.06999999999999318,cg-inf,69.99999999999318
3588,1004,490.316,494.587,Oh oh	(C),Caregiver voc,DS,-0.21300000000002228,inf-cg,-213.00000000002228
3589,1004,492.84,493.518,xxx,Infant voc,DS,-1.747000000000014,cg-inf,-1747.000000000014
3590,1004,493.96,494.261,xxx,Infant voc,DS,0.4420000000000073,inf-inf,442.0000000000073
3591,1004,495.605,504.01,Oh oh tiro tiro vieni qua (ride) (C RM DA AL) nonna (SB),Caregiver voc,DS,1.343999999999994,inf-cg,1343.999999999994
3592,1004,501.18,501.66,xxx,Infant voc,DS,-2.829999999999984,cg-inf,-2829.999999999984
3593,1004,502.809,503.463,xxx,Infant voc,DS,1.149000000000001,inf-inf,1149.000000000001
3594,1004,504.409,505.423,Tira tira (DA),Caregiver voc,DS,0.9459999999999695,inf-cg,945.9999999999695
3595,1004,505.781,506.503,tira,Caregiver voc,DS,0.3580000000000041,cg-cg,358.0000000000041
3596,1004,506.809,507.605,tira mamma (DA C),Caregiver voc,DS,0.30600000000004,cg-cg,306.00000000004
3597,1004,506.916,508.216,xxx,Infant voc,DS,-0.6890000000000214,cg-inf,-689.0000000000214
3598,1004,508.092,510.29,oh tira tira (C DA),Caregiver voc,DS,-0.12400000000002365,inf-cg,-124.00000000002365
3599,1004,511.452,517.389,Oh corri corri (ride) (C DA AL),Caregiver voc,DS,1.1619999999999777,cg-cg,1161.9999999999777
3600,1004,516.765,517.836,xxx,Infant voc,DS,-0.6240000000000236,cg-inf,-624.0000000000236
3601,1004,517.647,522.396,ah sei caduto! Bravo	(C RO AE) Fammi vedere alzati	(DA DA),Caregiver voc,DS,-0.18899999999996453,inf-cg,-188.99999999996453
3602,1004,523.143,527.4,Pronti mh mh (ride) (AR C AL),Caregiver voc,DS,0.7470000000000709,cg-cg,747.0000000000709
3603,1004,527.498,527.914,xxx,Infant voc,DS,0.09800000000007003,cg-inf,98.00000000007003
