,sub,onset,offset,cat,tier,group,latency,latency group
3417,1004,87.303,89.309,Come è buono questo biscottino (RE),Caregiver voc,3,0.7109999999999985,within person
3418,1004,88.718,90.31,xxx,Infant voc,3,-0.590999999999994,cg-infant
3419,1004,90.52,90.921,xxx,Infant voc,3,0.20999999999999375,within person
3420,1004,91.103,93.018,Ce ne vogliamo dare un poco alla bambola	 (W),Caregiver voc,3,0.18199999999998795,infant-cg
3421,1004,93.51,95.22,Dai un poco di caffè alla bambola (DA),Caregiver voc,3,0.49200000000000443,within person
3422,1004,95.805,96.923,Un poco di caffè	(RE),Caregiver voc,3,0.585000000000008,within person
3423,1004,97.307,97.8,Tieni (DA),Caregiver voc,3,0.38400000000000034,within person
3424,1004,98.365,99.016,dai (C),Caregiver voc,3,0.5649999999999977,within person
3425,1004,98.412,98.978,xxx,Infant voc,3,-0.6039999999999992,cg-infant
3426,1004,99.845,101.903,Che buono! (parla per la bambola)	(ST),Caregiver voc,3,0.8670000000000044,infant-cg
3427,1004,102.149,103.138,Falla bere	(DA),Caregiver voc,3,0.2459999999999951,within person
3428,1004,104.258,105.336,(ride) (AL),Caregiver voc,3,1.1199999999999903,within person
3429,1004,106.407,108.814,È buona? Mm mm	(QO C),Caregiver voc,3,1.070999999999998,within person
3430,1004,108.576,109.403,xxx,Infant voc,3,-0.23799999999999955,cg-infant
3431,1004,110.569,111.805,Facciamo sedere (W),Caregiver voc,3,1.1659999999999968,infant-cg
3432,1004,112.307,113.069,Moic (W),Caregiver voc,3,0.5019999999999953,within person
3433,1004,113.561,114.214,xxx,Infant voc,3,0.49200000000000443,cg-infant
3434,1004,114.714,117.46,"Ok e falla mangiare, tieni col cucchiaino (C DA DA)",Caregiver voc,3,0.5,infant-cg
3435,1004,118.296,119.712,Fai mangiare la bambola ( / ),Caregiver voc,3,0.8360000000000127,within person
3436,1004,120.992,122.192,Fai mangiare		(C),Caregiver voc,3,1.2800000000000011,within person
3437,1004,121.77,123.598,xxx,Infant voc,3,-0.42199999999999704,cg-infant
3438,1004,122.943,126.97,"La pappa, la pappa bravo (RE AE) Non negli occhi, in bocca	 (RE)",Caregiver voc,3,-0.6550000000000011,infant-cg
3439,1004,127.307,131.909,Ah mangi tu (ride) (C RA AL) Bravo bravo (AE),Caregiver voc,3,0.3370000000000033,within person
3440,1004,132.678,135.801,Com’è buona questa pappa? Mmm	(QO C),Caregiver voc,3,0.7690000000000055,within person
3441,1004,137.096,140.01,Come siamo “vitamini” (si tocca la guancia) (W),Caregiver voc,3,1.295000000000016,within person
3442,1004,141.498,142.723,È buona?	(QO),Caregiver voc,3,1.4879999999999995,within person
3443,1004,144.878,146.61,Vogliamo fare il girotondo con la bambola? (W),Caregiver voc,3,2.1549999999999727,within person
3444,1004,147.189,148.598,Vuoi fare il girotondo? (QA),Caregiver voc,3,0.5789999999999793,within person
3445,1004,148.843,150.7,Giro girotondo (AR),Caregiver voc,3,0.24499999999997613,within person
3446,1004,151.572,153.305,Ah le vuoi dare da mangiare? Dai (C QA C),Caregiver voc,3,0.8720000000000141,within person
3447,1004,153.718,154.816,Com’è buono?	(QO),Caregiver voc,3,0.4129999999999825,within person
3448,1004,155.509,158.014,Mmm (C) Un poco a Stefano (RA NC),Caregiver voc,3,0.6929999999999836,within person
3449,1004,157.78,161.072,xxx,Infant voc,3,-0.23400000000000887,cg-infant
3450,1004,158.803,159.861,e un po’	,Caregiver voc,3,-2.2690000000000055,infant-cg
3451,1004,161.161,162.601,Va bè ho capito (C RM),Caregiver voc,3,1.3000000000000114,within person
3452,1004,163.067,164.618,"No, ho capito basta basta (C RM)",Caregiver voc,3,0.4660000000000082,within person
3453,1004,164.805,165.801,ciao ciao (AG),Caregiver voc,3,0.18700000000001182,within person
3454,1004,166.283,168.069,accarezza la bambola) è bello piccolino  (RE),Caregiver voc,3,0.4819999999999993,within person
3455,1004,168.934,170.68,piccolino piccolino,Caregiver voc,3,0.8650000000000091,within person
3456,1004,171.25,172.852,Vogliam fare il girotondo (W),Caregiver voc,3,0.5699999999999932,within person
3457,1004,173.483,178.67,Giro girotondo casca il (AR) Dai la manina alla bambola dai la manina	(DA),Caregiver voc,3,0.6310000000000002,within person
3458,1004,174.654,175.45,xxx,Infant voc,3,-4.015999999999991,cg-infant
3459,1004,180.243,181.81,Dai la manina alla bambola ( / ),Caregiver voc,3,4.793000000000006,infant-cg
3460,1004,182.274,184.123,No (C) Gli vuoi dare da mangiare	(RA),Caregiver voc,3,0.46399999999999864,within person
3461,1004,184.505,185.463,xxx,Caregiver voc,3,0.382000000000005,within person
3462,1004,185.34,186.063,Eh eh,Infant voc,3,-0.12299999999999045,cg-infant
3463,1004,185.814,186.88,EH eh (AM),Caregiver voc,3,-0.24899999999999523,infant-cg
3464,1004,186.298,187.401,xxx,Infant voc,3,-0.5819999999999936,cg-infant
3465,1004,187.212,190.803,Ha fatto la monella non vuole mangiare! (riferito alla bambola)	(RE),Caregiver voc,3,-0.18900000000002137,infant-cg
3466,1004,191.703,192.809,Non vuole mangiare	 ( / ),Caregiver voc,3,0.9000000000000057,within person
3467,1004,193.612,197.414,Quella è proprio una monella (RE) Mannaggia mannaggia (C),Caregiver voc,3,0.8029999999999973,within person
3468,1004,197.63,202.401,Vogliamo metterla a dormire (W) Mettiamola a dormire su (W C) Facciamo qua	(W) Facciamo fare tanta ninna (W),Caregiver voc,3,0.21600000000000819,within person
3469,1004,202.754,203.696,xxx,Infant voc,3,0.3529999999999802,cg-infant
3470,1004,203.63,205.005,Facciamo fare tanta ninna (W),Caregiver voc,3,-0.0660000000000025,infant-cg
3471,1004,205.181,206.605,Buonanotte (verso del bacio)	 (AG),Caregiver voc,3,0.17600000000001614,within person
3472,1004,207.601,209.469,Ciao buonanotte (AG),Caregiver voc,3,0.9960000000000093,within person
3473,1004,209.91,211.041,(ride) (AL),Caregiver voc,3,0.4410000000000025,within person
3474,1004,210.601,211.43,xxx,Infant voc,3,-0.4399999999999977,cg-infant
3475,1004,211.687,212.909,Sta facendo ninna (RE),Caregiver voc,3,0.257000000000005,infant-cg
3476,1004,214.41,218.127,Sta facendo ninna nanna ( / ) Chiudi gli occhi dì chiudi gli occhi	 (DA),Caregiver voc,3,1.5010000000000048,within person
3477,1004,218.674,224.869,Bravo! (ride) (AE AL) Allora (C),Caregiver voc,3,0.546999999999997,within person
3478,1004,225.3,227.0,cosa vogliamo fare adesso (W),Caregiver voc,3,0.4310000000000116,within person
3479,1004,227.401,228.44,xxx,Infant voc,3,0.40100000000001046,cg-infant
3480,1004,228.55,232.283,No lasciala dormire bella piccolina piccolina (C DA RE),Caregiver voc,3,0.11000000000001364,infant-cg
3481,1004,233.221,234.036,xxx,Infant voc,3,0.9380000000000166,cg-infant
3482,1004,233.809,234.601,(ride) (AL),Caregiver voc,3,-0.22700000000000387,infant-cg
3483,1004,236.378,240.005,(fa versi) Te lo posso mangiare un orecchio? (QM),Caregiver voc,3,1.7769999999999868,within person
3484,1004,237.749,238.414,xxx,Infant voc,3,-2.2560000000000002,cg-infant
3485,1004,240.601,244.105,Te lo posso mangiare un orecchio? Am	( / OP),Caregiver voc,3,2.187000000000012,infant-cg
3486,1004,247.074,247.79,allora (C),Caregiver voc,3,2.9690000000000225,within person
3487,1004,248.74,250.009,cosa vogliamo fare?	(W),Caregiver voc,3,0.950000000000017,within person
3488,1004,251.61,252.281,mm (C),Caregiver voc,3,1.6010000000000275,within person
3489,1004,256.787,259.685,(ride) (AL) Ha fame!	(RE) Hai fame?	(QO),Caregiver voc,3,4.505999999999972,within person
3490,1004,260.996,264.487,xxx(si tocca la pancia) sazio (SB),Caregiver voc,3,1.3109999999999786,within person
3491,1004,265.307,267.105,Come è buona questa pappa		 (RE),Caregiver voc,3,0.8199999999999932,within person
3492,1004,267.703,270.001,Facciamo il girotondo (W),Caregiver voc,3,0.5979999999999563,within person
3493,1004,271.334,271.998,Sì (C),Caregiver voc,3,1.3330000000000268,within person
3494,1004,272.887,273.812,Si rifiuta (RA),Caregiver voc,3,0.88900000000001,within person
3495,1004,274.154,276.801,si rifiuta proprio di fare il girotondo con mamma	( / ),Caregiver voc,3,0.34199999999998454,within person
3496,1004,280.409,282.401,Mi fai mangiare per favore? (QA),Caregiver voc,3,3.608000000000004,within person
3497,1004,282.696,283.86,Xxx mamma (I OP),Caregiver voc,3,0.2950000000000159,within person
3498,1004,284.347,285.318,am,Caregiver voc,3,0.48699999999996635,within person
3499,1004,286.503,289.343,Come è buono	(RE),Caregiver voc,3,1.1850000000000023,within person
3500,1004,290.114,291.458,com’è saporito ( / ),Caregiver voc,3,0.7709999999999582,within person
3501,1004,293.769,296.01,A mamma non la fai bere? (QA),Caregiver voc,3,2.3109999999999786,within person
3502,1004,296.681,299.07,Mamma vuole bere (RM) Mi fai bere per favore? (QA),Caregiver voc,3,0.6709999999999923,within person
3503,1004,298.503,299.021,xxx,Infant voc,3,-0.5670000000000073,cg-infant
3504,1004,299.59,300.329,No! (AD),Caregiver voc,3,0.56899999999996,infant-cg
3505,1004,303.274,305.11,Ma quanto sei monello (RO),Caregiver voc,3,2.944999999999993,within person
3506,1004,307.16,307.67,xxx,Infant voc,3,2.0500000000000114,cg-infant
3507,1004,308.954,309.601,xxx,Infant voc,3,1.2839999999999918,within person
3508,1004,309.761,310.212,xxx,Infant voc,3,0.160000000000025,within person
3509,1004,310.496,312.103,Mamma ciao	(AG) mamma se ne va? (QM),Caregiver voc,3,0.2839999999999918,infant-cg
3510,1004,313.329,313.994,Mamma ciao (AG),Caregiver voc,3,1.225999999999999,within person
3511,1004,313.478,314.412,xxx,Infant voc,3,-0.5160000000000196,cg-infant
3512,1004,314.605,315.878,sta facendo ninna (RE),Caregiver voc,3,0.19300000000004047,infant-cg
3513,1004,316.116,321.21,Ninna oh ninna oh questo bimbo a chi lo do (AR),Caregiver voc,3,0.23799999999999955,within person
3514,1004,321.8,322.456,xxx,Caregiver voc,3,0.5900000000000318,within person
3515,1004,323.09,324.192,"Mettiamo il cuscino, cuscino (W)",Caregiver voc,3,0.6339999999999577,within person
3516,1004,324.718,326.003,cuscino (W),Caregiver voc,3,0.5260000000000105,within person
3517,1004,326.698,327.529,Ecco qua	(C),Caregiver voc,3,0.6949999999999932,within person
3518,1004,328.996,332.749,Ninna oh ninna oh (AR) Ecco qua (C),Caregiver voc,3,1.4669999999999845,within person
3519,1004,330.174,330.532,xxx,Infant voc,3,-2.5750000000000455,cg-infant
3520,1004,331.047,331.594,xxx,Infant voc,3,0.5150000000000432,within person
3521,1004,333.003,334.209,che sta facendo? ninna (QE RE),Caregiver voc,3,1.4089999999999918,infant-cg
3522,1004,335.494,336.258,che sta facendo? ninna (QE RE),Caregiver voc,3,1.285000000000025,within person
3523,1004,337.703,340.009,Op cosa hai fatto? (C QA),Caregiver voc,3,1.4449999999999932,within person
3524,1004,340.538,340.994,xxx,Infant voc,3,0.5289999999999964,cg-infant
3525,1004,341.91,342.801,La bambola?	(QE),Caregiver voc,3,0.9159999999999968,infant-cg
3526,1004,343.403,343.9,mamma (CW),Infant voc,3,0.6020000000000323,cg-infant
3527,1004,343.901,344.683,Grazie (AE),Caregiver voc,3,0.0010000000000331966,infant-cg
3528,1004,347.161,349.405,"No, c’hai proprio fame vero?	(C QO)",Caregiver voc,3,2.4780000000000086,within person
3529,1004,350.09,351.601,(ride) (AL),Caregiver voc,3,0.6850000000000023,within person
3530,1004,352.07,355.712,C’hai proprio fame vero? (QO) Ninna oh ninna oh (AR),Caregiver voc,3,0.4689999999999941,within person
3531,1004,352.614,354.33,xxx,Infant voc,3,-3.098000000000013,cg-infant
3532,1004,357.007,359.892,mamma mamma (CW),Infant voc,3,2.677000000000021,within person
3533,1004,363.585,364.25,xxx,Infant voc,3,3.6929999999999836,within person
3534,1004,364.272,366.121,Vieni qua (DA) Fai ninna con me vieni ( / C),Caregiver voc,3,0.02199999999999136,infant-cg
3535,1004,366.205,370.607,Mi fai fare ninna pure a me	 (RA) No tu mi devi far fare ninna		(C DA) Vieni (DA),Caregiver voc,3,0.08400000000000318,within person
3536,1004,371.285,373.801,"Fa ninna pure mamma, pure mamma fa ninna nanna (RM)",Caregiver voc,3,0.6779999999999973,within person
3537,1004,374.203,375.638,pure mamma fa ninna nanna (RM),Caregiver voc,3,0.4019999999999868,within person
3538,1004,375.498,376.209,xxx,Infant voc,3,-0.13999999999998636,cg-infant
3539,1004,376.407,376.876,xxx,Infant voc,3,0.19799999999997908,within person
3540,1004,377.009,377.62,No,Caregiver voc,3,0.1330000000000382,infant-cg
3541,1004,378.098,378.681,no,Caregiver voc,3,0.47800000000000864,within person
3542,1004,380.198,380.672,no,Caregiver voc,3,1.516999999999996,within person
3543,1004,382.849,384.409,xxx,Infant voc,3,2.176999999999964,cg-infant
3544,1004,384.892,388.705,Ti sei scocciato xxx	(RO I) ,Caregiver voc,3,0.4830000000000041,infant-cg
3545,1004,387.603,388.021,xxx,Infant voc,3,-1.1019999999999754,cg-infant
3546,1004,389.478,391.123,Va bene ok	(C),Caregiver voc,3,1.4569999999999936,infant-cg
3547,1004,391.681,392.523,Ok,Caregiver voc,3,0.5579999999999927,within person
3548,1004,393.987,395.049,Ok,Caregiver voc,3,1.4639999999999986,within person
3549,1004,395.769,396.192,xxx,Infant voc,3,0.7200000000000273,cg-infant
3550,1004,396.405,398.269,"Guarda quanto sei monello, vieni qua (RO DA)",Caregiver voc,3,0.21299999999996544,infant-cg
3551,1004,398.132,404.507,xxx,Infant voc,3,-0.13700000000000045,cg-infant
3552,1004,405.0,405.945,Vieni qua vieni (DA C),Caregiver voc,3,0.492999999999995,infant-cg
3553,1004,405.581,407.801,xxx,Infant voc,3,-0.3639999999999759,cg-infant
3554,1004,407.261,411.807,"Che fa piange? (QE) Fammi vedere come fa, piange la bimba, fammi vedere vieni qua (DA RE DA)",Caregiver voc,3,-0.5399999999999636,infant-cg
3555,1004,412.294,414.305,Che fa piange la bimba? (QE),Caregiver voc,3,0.48699999999996635,within person
3556,1004,415.494,416.283,Sì (C),Caregiver voc,3,1.1890000000000214,within person
3557,1004,416.77,417.887,fammi vedere (DA),Caregiver voc,3,0.48699999999996635,within person
3558,1004,418.9,420.596,Mi fai vedere se piange? (QA),Caregiver voc,3,1.0129999999999768,within person
3559,1004,419.658,421.723,xxx,Infant voc,3,-0.9379999999999882,cg-infant
3560,1004,421.494,423.203,Fammi vedere se piange (DA),Caregiver voc,3,-0.228999999999985,infant-cg
3561,1004,423.805,430.005,Oh sta piangendo (C RE) Oh piccolina	(C RE) (ride) (AL),Caregiver voc,3,0.6020000000000323,within person
3562,1004,424.67,425.745,xxx,Infant voc,3,-5.3349999999999795,cg-infant
3563,1004,430.374,437.098,Piccolina piccolina (RE) Piccolina piccolina ( / ),Caregiver voc,3,4.629000000000019,infant-cg
3564,1004,433.543,434.574,xxx,Infant voc,3,-3.555000000000007,cg-infant
3565,1004,438.16,440.614,Che fa piange? (QE) No no quella no (AD),Caregiver voc,3,3.5860000000000127,infant-cg
3566,1004,438.812,439.498,xxx,Infant voc,3,-1.801999999999964,cg-infant
3567,1004,440.803,443.0,Quella non va bene ce l’abbiamo noi qua (lancia l’oggetto) ( / W C),Caregiver voc,3,1.3050000000000068,infant-cg
3568,1004,443.12,447.9,op Vieni qua vieni facciamo dormire la bimba vieni (DA C W DA),Caregiver voc,3,0.12000000000000455,within person
3569,1004,448.552,452.067,Ciao mamma va su dalla zia Luisa (AG RM),Caregiver voc,3,0.6520000000000437,within person
3570,1004,452.018,452.907,xxx,Infant voc,3,-0.049000000000035016,cg-infant
3571,1004,452.952,453.805,Ciao (AG),Caregiver voc,3,0.045000000000015916,infant-cg
3572,1004,454.296,455.592,Chiamo la nonna?	(QM),Caregiver voc,3,0.49099999999998545,within person
3573,1004,456.161,460.358,Chiamo la nonna? (/) Nonna che stai facendo stai mangiando?	(QE),Caregiver voc,3,0.5690000000000168,within person
3574,1004,460.541,464.21,La pappa ah la pappa!	(RE C RE),Caregiver voc,3,0.18299999999999272,within person
3575,1004,464.39,468.21,Ti passo a Stefano?	(QE NC) Ciao ciao cia cia(o)		(AG),Caregiver voc,3,0.18000000000000682,within person
3576,1004,467.878,468.489,xxx,Infant voc,3,-0.33199999999999363,cg-infant
3577,1004,468.91,469.603,mamma ,Infant voc,3,0.4210000000000491,within person
3578,1004,469.652,470.609,Nonna! (SB),Caregiver voc,3,0.04899999999997817,infant-cg
3579,1004,471.009,473.192,Nonna dove sei? Nonna! (SB),Caregiver voc,3,0.4000000000000341,within person
3580,1004,473.714,477.4,"Dove scappi con questo telefono, vieni qua	 (QA DA) Vieni qua vieni vieni qua	(C)",Caregiver voc,3,0.5219999999999914,within person
3581,1004,477.923,478.67,vieni qua (C),Caregiver voc,3,0.5230000000000246,within person
3582,1004,478.972,481.45,Oh (ride)	(C AL),Caregiver voc,3,0.3019999999999641,within person
3583,1004,482.796,483.316,xxx,Infant voc,3,1.3460000000000036,cg-infant
3584,1004,484.101,486.814,Vieni qua (DA)	,Caregiver voc,3,0.785000000000025,infant-cg
3585,1004,487.18,487.996,dove sei? (QO),Caregiver voc,3,0.36599999999998545,within person
3586,1004,488.121,490.0,Oh (ride) (giocano col filo) (C AL),Caregiver voc,3,0.125,within person
3587,1004,490.07,490.529,xxx,Infant voc,3,0.06999999999999318,cg-infant
3588,1004,490.316,494.587,Oh oh	(C),Caregiver voc,3,-0.21300000000002228,infant-cg
3589,1004,492.84,493.518,xxx,Infant voc,3,-1.747000000000014,cg-infant
3590,1004,493.96,494.261,xxx,Infant voc,3,0.4420000000000073,within person
3591,1004,495.605,504.01,Oh oh tiro tiro vieni qua (ride) (C RM DA AL) nonna (SB),Caregiver voc,3,1.343999999999994,infant-cg
3592,1004,501.18,501.66,xxx,Infant voc,3,-2.829999999999984,cg-infant
3593,1004,502.809,503.463,xxx,Infant voc,3,1.149000000000001,within person
3594,1004,504.409,505.423,Tira tira (DA),Caregiver voc,3,0.9459999999999695,infant-cg
3595,1004,505.781,506.503,tira,Caregiver voc,3,0.3580000000000041,within person
3596,1004,506.809,507.605,tira mamma (DA C),Caregiver voc,3,0.30600000000004,within person
3597,1004,506.916,508.216,xxx,Infant voc,3,-0.6890000000000214,cg-infant
3598,1004,508.092,510.29,oh tira tira (C DA),Caregiver voc,3,-0.12400000000002365,infant-cg
3599,1004,511.452,517.389,Oh corri corri (ride) (C DA AL),Caregiver voc,3,1.1619999999999777,within person
3600,1004,516.765,517.836,xxx,Infant voc,3,-0.6240000000000236,cg-infant
3601,1004,517.647,522.396,ah sei caduto! Bravo	(C RO AE) Fammi vedere alzati	(DA DA),Caregiver voc,3,-0.18899999999996453,infant-cg
3602,1004,523.143,527.4,Pronti mh mh (ride) (AR C AL),Caregiver voc,3,0.7470000000000709,within person
3603,1004,527.498,527.914,xxx,Infant voc,3,0.09800000000007003,cg-infant
3604,1004,528.083,528.889,Ah,Caregiver voc,3,0.16899999999998272,infant-cg
3605,1004,529.487,530.523,alzati su (C DA C),Caregiver voc,3,0.5979999999999563,within person
3606,1004,531.681,536.803,Ah aiuto oh issà! Bravo (C AE),Caregiver voc,3,1.1580000000000155,within person
3607,1004,537.285,539.212,"Vieni qua vieni, tieni (DA C DA)",Caregiver voc,3,0.4819999999999709,within person
3608,1004,538.76,541.269,xxx,Infant voc,3,-0.4519999999999982,cg-infant
3609,1004,539.66,540.598, tieni Stefano	(NC),Caregiver voc,3,-1.6090000000000373,infant-cg
3610,1004,541.796,542.201,TIeni (DA),Caregiver voc,3,1.1980000000000928,within person
3611,1004,543.274,545.04,mamma ti tira	(RM),Caregiver voc,3,1.072999999999979,within person
3612,1004,545.063,545.647,mamma (CW),Infant voc,3,0.023000000000024556,cg-infant
3613,1004,545.609,547.801,Mamma vai vai ciao ciao	(C DA AG),Caregiver voc,3,-0.038000000000010914,infant-cg
3614,1004,548.261,560.001,Oh oh oh (ride) (C AL) Bum (OP) Vieni qua (ride) (DA AL) Abbiamo finito di giocare (ride) (W AL),Caregiver voc,3,0.4599999999999227,within person
3615,1004,550.309,550.745,xxx,Infant voc,3,-9.692000000000007,cg-infant
3616,1004,553.763,554.178,xxx,Infant voc,3,3.018000000000029,within person
3617,1004,555.849,557.61,xxx,Infant voc,3,1.6710000000000491,within person
3618,1004,561.061,563.6,Che giochi pericolosi fa mamma (RM),Caregiver voc,3,3.451000000000022,infant-cg
3619,1004,561.598,562.292,xxx,Infant voc,3,-2.0020000000000664,cg-infant
3620,1004,564.176,567.216,Vieni vieni	 (DA) Oh oh (C),Caregiver voc,3,1.8840000000000146,infant-cg
3621,1004,568.343,570.4,pronti via (AR),Caregiver voc,3,1.1269999999999527,within person
3622,1004,570.749,573.21,xxx,Caregiver voc,3,0.3490000000000464,within person
3623,1004,573.345,574.009,Tieni (DA),Caregiver voc,3,0.1349999999999909,within person
3624,1004,574.492,581.603,Facciamo con questo che è meglio	(W) Tiriamoci con questo guarda che è meglio	(W DA) Tieni tieni (DA),Caregiver voc,3,0.48299999999994725,within person
3625,1004,574.72,575.172,xxx,Infant voc,3,-6.8829999999999245,cg-infant
3626,1004,577.016,577.596,xxx,Infant voc,3,1.8439999999999372,within person
3627,1004,578.31,579.409,xxx,Infant voc,3,0.7139999999999418,within person
3628,1004,582.863,585.101,Che bello! (RE),Caregiver voc,3,3.4540000000000646,infant-cg
3629,1004,585.543,586.838,Fa anche il rumore (RE),Caregiver voc,3,0.4420000000000073,within person
3630,1004,587.527,593.21,Oh mamma fa anche rumore uh	(C RE C),Caregiver voc,3,0.6890000000000782,within person
3631,1004,593.569,594.77,No no no no (AD),Caregiver voc,3,0.3589999999999236,within person
3632,1004,594.05,594.616,xxx,Infant voc,3,-0.7200000000000273,cg-infant
3633,1004,594.712,595.994,xxx,Infant voc,3,0.09600000000000364,within person
3634,1004,595.998,599.329,Guarda qui Stefano guarda che fa (DA NC DA),Caregiver voc,3,0.004000000000019099,infant-cg
3635,1004,599.925,603.396,oh oh (C),Caregiver voc,3,0.5960000000000036,within person
3636,1004,602.101,602.481,xxx,Infant voc,3,-1.294999999999959,cg-infant
3637,1004,603.55,605.285,Guarda guarda dove passa (ride)	(DA AL),Caregiver voc,3,1.06899999999996,infant-cg
3638,1004,606.556,614.798,Vieni a vedere viene a vedere dove passa (DA C),Caregiver voc,3,1.2710000000000719,within person
3639,1004,614.356,615.009,xxx,Infant voc,3,-0.4420000000000073,cg-infant
3640,1005,172.478,174.498,"Il porcellino, come fa il porcellino? (RE QE)",Caregiver voc,3,NaN,NaN
3641,1005,175.281,176.633,come fa il porcellino? ,Caregiver voc,3,0.7830000000000155,within person
3642,1005,177.055,178.408,come fa il porcellino? ,Caregiver voc,3,0.42199999999999704,within person
3643,1005,179.145,179.803,(fa il verso) come fa?	 (AL),Caregiver voc,3,0.7370000000000232,within person
3644,1005,180.457,181.203,(ride) (AL),Caregiver voc,3,0.6539999999999964,within person
3645,1005,181.767,184.293, Senti senti e la gallinella? (DA QE),Caregiver voc,3,0.563999999999993,within person
3646,1005,185.815,191.423, Come fa la gallinella?	(QE) Chi chi chi (ride) (OP AL) Com’è e il nonno che gli ha fatto alla gallinella? (QE QE),Caregiver voc,3,1.5219999999999914,within person
3647,1005,187.169,188.306,zac (fa il gesto di tagliare la testa)	(CWOP),Infant voc,3,-4.253999999999991,cg-infant
3648,1005,193.061,195.733,"Zac (fa il gesto di tagliare la testa)	(OP) L’ha uccisa, le ha tolto la testa (RE)",Caregiver voc,3,4.7549999999999955,infant-cg
3649,1005,193.303,193.893,xxx,Infant voc,3,-2.430000000000007,cg-infant
3650,1005,196.532,199.427,Sì (C) Poi dopo che abbiamo fatto con la gallinella? (W),Caregiver voc,3,2.63900000000001,infant-cg
3651,1005,199.384,200.345,xxx,Infant voc,3,-0.043000000000006366,cg-infant
3652,1005,200.345,201.994,Dopo ci abbiamo fatto pappa	 (W),Caregiver voc,3,0.0,infant-cg
3653,1005,202.718,203.405,xxx,Infant voc,3,0.7239999999999895,cg-infant
3654,1005,203.179,208.022,Uh guarda qua ci sta e il pulcino (C DA RE) Come fa il pulcino?	(QE),Caregiver voc,3,-0.2259999999999991,infant-cg
3655,1005,208.308,209.601,Cip cip cip cip	 (OP),Caregiver voc,3,0.28600000000000136,within person
3656,1005,211.723,214.596,Uh Il coniglietto (C RE),Caregiver voc,3,2.122000000000014,within person
3657,1005,215.859,216.815,xxx,Infant voc,3,1.2630000000000052,cg-infant
3658,1005,215.944,217.8,La gallinella (RE),Caregiver voc,3,-0.8710000000000093,infant-cg
3659,1005,219.264,228.144,Mamma mia il coniglietto	(C RE) E questa è l’ochetta (RE) Mamma come fa l’ochetta? (C QE) Qua qua qua qua qua qua (OP) ,Caregiver voc,3,1.4639999999999986,within person
3660,1005,230.864,232.206,Uh questa che cos’è?	(C QE),Caregiver voc,3,2.719999999999999,within person
3661,1005,235.31,237.079,No non è la scimmiotta (C RE),Caregiver voc,3,3.1040000000000134,within person
3662,1005,237.63,241.049,Che cos’è questa? Amor (QE NE) Che cos’è questa? (QE),Caregiver voc,3,0.5509999999999877,within person
3663,1005,242.362,243.169,Che cos’è?	,Caregiver voc,3,1.3129999999999882,within person
3664,1005,243.52,244.549,Mm mm (OP),Caregiver voc,3,0.3509999999999991,within person
3665,1005,243.679,244.805,xxx,Infant voc,3,-0.8700000000000045,cg-infant
3666,1005,245.111,246.059,Mm mm (OP),Caregiver voc,3,0.3059999999999832,infant-cg
3667,1005,246.454,246.937,mm (CWOP),Infant voc,3,0.39500000000001023,cg-infant
3668,1005,247.503,248.394,mm mm (OP),Caregiver voc,3,0.5659999999999741,infant-cg
3669,1005,248.977,249.85,mm mm (CWOP),Infant voc,3,0.5829999999999984,cg-infant
3670,1005,249.874,252.267,"(fa sì con la testa) è la mucca, bravo (RE AE)",Caregiver voc,3,0.02400000000000091,infant-cg
3671,1005,252.605,255.3,"E non ci stanno più, qua ci stanno soltanto bo (RE RE)",Caregiver voc,3,0.33799999999999386,within person
3672,1005,255.493,256.398,xxx,Infant voc,3,0.19299999999998363,cg-infant
3673,1005,255.601,255.988,xxx,Caregiver voc,3,-0.7970000000000255,infant-cg
3674,1005,256.41,258.205,Il porcellino	(RE),Caregiver voc,3,0.42200000000002547,within person
3675,1005,259.142,263.767,Il porcellino	Vogliamo vedere l’altra finestrella che cosa ci sta? a mamma (W QE C),Caregiver voc,3,0.9370000000000118,within person
3676,1005,265.794,266.718,ah,Caregiver voc,3,2.026999999999987,within person
3677,1005,268.125,269.606,a ecco qua (C),Caregiver voc,3,1.4069999999999823,within person
3678,1005,270.396,275.606,"Mamma mia quanti colori, quanta gente, i bimbi (C RE RE RE)",Caregiver voc,3,0.7900000000000205,within person
3679,1005,275.906,276.693,xxx,Infant voc,3,0.30000000000001137,cg-infant
3680,1005,276.701,281.261,I bimbi quelli che vanno a scuola (RE) Sì come quelli (C RE) Oh guarda qua un’altra mucchetta (C DA),Caregiver voc,3,0.008000000000038199,infant-cg
3681,1005,283.081,284.303,come fa la mucchetta? (QE),Caregiver voc,3,1.8199999999999932,within person
3682,1005,285.259,287.094,mm mm (CWOP),Infant voc,3,0.9560000000000173,cg-infant
3683,1005,286.145,287.869,Mm mm bravo (OP AE),Caregiver voc,3,-0.9490000000000123,infant-cg
3684,1005,287.977,288.806,xxx,Infant voc,3,0.10799999999994725,cg-infant
3685,1005,288.803,291.479,Uh la nave (C RE) La nave come quella là (RE),Caregiver voc,3,-0.002999999999985903,infant-cg
3686,1005,292.311,295.594,", come quella che ci hai tu	(RE) La macchina, come fa la macchina?	(RE QE)",Caregiver voc,3,0.8319999999999936,within person
3687,1005,296.201,297.539,mom mom (CWOP),Infant voc,3,0.6070000000000277,cg-infant
